country,page_num,plot_num,region,plot_name,asterisk,date,value,headline
Nebraska,1,1,Nebraska,Retail & recreation,False,2020-02-23,11.281,-40%
Nebraska,1,1,Nebraska,Retail & recreation,False,2020-02-24,4.200,-40%
Nebraska,1,1,Nebraska,Retail & recreation,False,2020-02-25,1.978,-40%
Nebraska,1,1,Nebraska,Retail & recreation,False,2020-02-26,9.659,-40%
Nebraska,1,1,Nebraska,Retail & recreation,False,2020-02-27,6.274,-40%
Nebraska,1,1,Nebraska,Retail & recreation,False,2020-02-28,11.718,-40%
Nebraska,1,1,Nebraska,Retail & recreation,False,2020-02-29,14.129,-40%
Nebraska,1,1,Nebraska,Retail & recreation,False,2020-03-01,17.226,-40%
Nebraska,1,1,Nebraska,Retail & recreation,False,2020-03-02,8.740,-40%
Nebraska,1,1,Nebraska,Retail & recreation,False,2020-03-03,10.473,-40%
Nebraska,1,1,Nebraska,Retail & recreation,False,2020-03-04,11.598,-40%
Nebraska,1,1,Nebraska,Retail & recreation,False,2020-03-05,7.814,-40%
Nebraska,1,1,Nebraska,Retail & recreation,False,2020-03-06,11.007,-40%
Nebraska,1,1,Nebraska,Retail & recreation,False,2020-03-07,11.242,-40%
Nebraska,1,1,Nebraska,Retail & recreation,False,2020-03-08,13.418,-40%
Nebraska,1,1,Nebraska,Retail & recreation,False,2020-03-09,1.930,-40%
Nebraska,1,1,Nebraska,Retail & recreation,False,2020-03-10,4.624,-40%
Nebraska,1,1,Nebraska,Retail & recreation,False,2020-03-11,8.986,-40%
Nebraska,1,1,Nebraska,Retail & recreation,False,2020-03-12,8.032,-40%
Nebraska,1,1,Nebraska,Retail & recreation,False,2020-03-13,2.889,-40%
Nebraska,1,1,Nebraska,Retail & recreation,False,2020-03-14,-17.005,-40%
Nebraska,1,1,Nebraska,Retail & recreation,False,2020-03-15,-11.853,-40%
Nebraska,1,1,Nebraska,Retail & recreation,False,2020-03-16,-4.677,-40%
Nebraska,1,1,Nebraska,Retail & recreation,False,2020-03-17,-16.814,-40%
Nebraska,1,1,Nebraska,Retail & recreation,False,2020-03-18,-22.448,-40%
Nebraska,1,1,Nebraska,Retail & recreation,False,2020-03-19,-33.237,-40%
Nebraska,1,1,Nebraska,Retail & recreation,False,2020-03-20,-33.289,-40%
Nebraska,1,1,Nebraska,Retail & recreation,False,2020-03-21,-38.363,-40%
Nebraska,1,1,Nebraska,Retail & recreation,False,2020-03-22,-40.034,-40%
Nebraska,1,1,Nebraska,Retail & recreation,False,2020-03-23,-30.336,-40%
Nebraska,1,1,Nebraska,Retail & recreation,False,2020-03-24,-31.585,-40%
Nebraska,1,1,Nebraska,Retail & recreation,False,2020-03-25,-29.561,-40%
Nebraska,1,1,Nebraska,Retail & recreation,False,2020-03-26,-34.177,-40%
Nebraska,1,1,Nebraska,Retail & recreation,False,2020-03-27,-34.322,-40%
Nebraska,1,1,Nebraska,Retail & recreation,False,2020-03-28,-44.130,-40%
Nebraska,1,1,Nebraska,Retail & recreation,False,2020-03-29,-34.411,-40%
Nebraska,1,1,Nebraska,Retail & recreation,False,2020-03-30,-30.308,-40%
Nebraska,1,1,Nebraska,Retail & recreation,False,2020-03-31,-29.391,-40%
Nebraska,1,1,Nebraska,Retail & recreation,False,2020-04-01,-27.121,-40%
