country,page_num,plot_num,region,plot_name,asterisk,date,value,headline
Alaska,1,1,Alaska,Retail & recreation,False,2020-02-23,11.555,-41%
Alaska,1,1,Alaska,Retail & recreation,False,2020-02-24,3.637,-41%
Alaska,1,1,Alaska,Retail & recreation,False,2020-02-25,6.417,-41%
Alaska,1,1,Alaska,Retail & recreation,False,2020-02-26,11.661,-41%
Alaska,1,1,Alaska,Retail & recreation,False,2020-02-27,9.732,-41%
Alaska,1,1,Alaska,Retail & recreation,False,2020-02-28,12.033,-41%
Alaska,1,1,Alaska,Retail & recreation,False,2020-02-29,13.169,-41%
Alaska,1,1,Alaska,Retail & recreation,False,2020-03-01,18.001,-41%
Alaska,1,1,Alaska,Retail & recreation,False,2020-03-02,6.035,-41%
Alaska,1,1,Alaska,Retail & recreation,False,2020-03-03,10.926,-41%
Alaska,1,1,Alaska,Retail & recreation,False,2020-03-04,11.013,-41%
Alaska,1,1,Alaska,Retail & recreation,False,2020-03-05,8.743,-41%
Alaska,1,1,Alaska,Retail & recreation,False,2020-03-06,9.314,-41%
Alaska,1,1,Alaska,Retail & recreation,False,2020-03-07,12.499,-41%
Alaska,1,1,Alaska,Retail & recreation,False,2020-03-08,12.644,-41%
Alaska,1,1,Alaska,Retail & recreation,False,2020-03-09,7.158,-41%
Alaska,1,1,Alaska,Retail & recreation,False,2020-03-10,12.575,-41%
Alaska,1,1,Alaska,Retail & recreation,False,2020-03-11,11.625,-41%
Alaska,1,1,Alaska,Retail & recreation,False,2020-03-12,12.396,-41%
Alaska,1,1,Alaska,Retail & recreation,False,2020-03-13,6.653,-41%
Alaska,1,1,Alaska,Retail & recreation,False,2020-03-14,0.032,-41%
Alaska,1,1,Alaska,Retail & recreation,False,2020-03-15,5.444,-41%
Alaska,1,1,Alaska,Retail & recreation,False,2020-03-16,1.276,-41%
Alaska,1,1,Alaska,Retail & recreation,False,2020-03-17,-14.367,-41%
Alaska,1,1,Alaska,Retail & recreation,False,2020-03-18,-19.465,-41%
Alaska,1,1,Alaska,Retail & recreation,False,2020-03-19,-26.423,-41%
Alaska,1,1,Alaska,Retail & recreation,False,2020-03-20,-28.198,-41%
Alaska,1,1,Alaska,Retail & recreation,False,2020-03-21,-36.999,-41%
Alaska,1,1,Alaska,Retail & recreation,False,2020-03-22,-30.052,-41%
Alaska,1,1,Alaska,Retail & recreation,False,2020-03-23,-36.192,-41%
Alaska,1,1,Alaska,Retail & recreation,False,2020-03-24,-37.021,-41%
Alaska,1,1,Alaska,Retail & recreation,False,2020-03-25,-40.084,-41%
Alaska,1,1,Alaska,Retail & recreation,False,2020-03-26,-39.534,-41%
Alaska,1,1,Alaska,Retail & recreation,False,2020-03-27,-42.032,-41%
Alaska,1,1,Alaska,Retail & recreation,False,2020-03-28,-47.087,-41%
Alaska,1,1,Alaska,Retail & recreation,False,2020-03-29,-48.261,-41%
Alaska,1,1,Alaska,Retail & recreation,False,2020-03-30,-39.564,-41%
Alaska,1,1,Alaska,Retail & recreation,False,2020-03-31,-37.278,-41%
Alaska,1,1,Alaska,Retail & recreation,False,2020-04-01,-35.191,-41%
Alaska,1,1,Alaska,Retail & recreation,False,2020-04-02,-42.470,-41%
Alaska,1,1,Alaska,Retail & recreation,False,2020-04-03,-41.973,-41%
Alaska,1,1,Alaska,Retail & recreation,False,2020-04-04,-46.783,-41%
Alaska,1,1,Alaska,Retail & recreation,False,2020-04-05,-41.103,-41%
Alaska,1,2,Alaska,Grocery & pharmacy,False,2020-02-23,3.953,-17%
Alaska,1,2,Alaska,Grocery & pharmacy,False,2020-02-24,0.958,-17%
Alaska,1,2,Alaska,Grocery & pharmacy,False,2020-02-25,-1.031,-17%
Alaska,1,2,Alaska,Grocery & pharmacy,False,2020-02-26,5.557,-17%
Alaska,1,2,Alaska,Grocery & pharmacy,False,2020-02-27,5.849,-17%
Alaska,1,2,Alaska,Grocery & pharmacy,False,2020-02-28,5.267,-17%
Alaska,1,2,Alaska,Grocery & pharmacy,False,2020-02-29,8.730,-17%
Alaska,1,2,Alaska,Grocery & pharmacy,False,2020-03-01,13.872,-17%
Alaska,1,2,Alaska,Grocery & pharmacy,False,2020-03-02,5.965,-17%
Alaska,1,2,Alaska,Grocery & pharmacy,False,2020-03-03,9.138,-17%
Alaska,1,2,Alaska,Grocery & pharmacy,False,2020-03-04,8.297,-17%
Alaska,1,2,Alaska,Grocery & pharmacy,False,2020-03-05,7.018,-17%
Alaska,1,2,Alaska,Grocery & pharmacy,False,2020-03-06,4.047,-17%
Alaska,1,2,Alaska,Grocery & pharmacy,False,2020-03-07,9.987,-17%
Alaska,1,2,Alaska,Grocery & pharmacy,False,2020-03-08,7.985,-17%
Alaska,1,2,Alaska,Grocery & pharmacy,False,2020-03-09,3.830,-17%
Alaska,1,2,Alaska,Grocery & pharmacy,False,2020-03-10,6.191,-17%
Alaska,1,2,Alaska,Grocery & pharmacy,False,2020-03-11,9.038,-17%
Alaska,1,2,Alaska,Grocery & pharmacy,False,2020-03-12,19.445,-17%
Alaska,1,2,Alaska,Grocery & pharmacy,False,2020-03-13,18.626,-17%
Alaska,1,2,Alaska,Grocery & pharmacy,False,2020-03-14,18.925,-17%
Alaska,1,2,Alaska,Grocery & pharmacy,False,2020-03-15,14.436,-17%
Alaska,1,2,Alaska,Grocery & pharmacy,False,2020-03-16,19.883,-17%
Alaska,1,2,Alaska,Grocery & pharmacy,False,2020-03-17,8.254,-17%
Alaska,1,2,Alaska,Grocery & pharmacy,False,2020-03-18,7.779,-17%
Alaska,1,2,Alaska,Grocery & pharmacy,False,2020-03-19,4.240,-17%
Alaska,1,2,Alaska,Grocery & pharmacy,False,2020-03-20,2.570,-17%
Alaska,1,2,Alaska,Grocery & pharmacy,False,2020-03-21,-0.837,-17%
Alaska,1,2,Alaska,Grocery & pharmacy,False,2020-03-22,-4.354,-17%
Alaska,1,2,Alaska,Grocery & pharmacy,False,2020-03-23,-10.677,-17%
Alaska,1,2,Alaska,Grocery & pharmacy,False,2020-03-24,-12.085,-17%
Alaska,1,2,Alaska,Grocery & pharmacy,False,2020-03-25,-14.518,-17%
Alaska,1,2,Alaska,Grocery & pharmacy,False,2020-03-26,-12.791,-17%
Alaska,1,2,Alaska,Grocery & pharmacy,False,2020-03-27,-14.643,-17%
Alaska,1,2,Alaska,Grocery & pharmacy,False,2020-03-28,-14.594,-17%
Alaska,1,2,Alaska,Grocery & pharmacy,False,2020-03-29,-26.532,-17%
Alaska,1,2,Alaska,Grocery & pharmacy,False,2020-03-30,-16.789,-17%
Alaska,1,2,Alaska,Grocery & pharmacy,False,2020-03-31,-14.885,-17%
Alaska,1,2,Alaska,Grocery & pharmacy,False,2020-04-01,-7.999,-17%
Alaska,1,2,Alaska,Grocery & pharmacy,False,2020-04-02,-14.108,-17%
Alaska,1,2,Alaska,Grocery & pharmacy,False,2020-04-03,-13.808,-17%
Alaska,1,2,Alaska,Grocery & pharmacy,False,2020-04-04,-13.966,-17%
Alaska,1,2,Alaska,Grocery & pharmacy,False,2020-04-05,-17.419,-17%
Alaska,1,3,Alaska,Parks,False,2020-02-23,16.113,+29%
Alaska,1,3,Alaska,Parks,False,2020-02-24,6.791,+29%
Alaska,1,3,Alaska,Parks,False,2020-02-25,1.164,+29%
Alaska,1,3,Alaska,Parks,False,2020-02-26,6.705,+29%
Alaska,1,3,Alaska,Parks,False,2020-02-27,13.144,+29%
Alaska,1,3,Alaska,Parks,False,2020-02-28,12.954,+29%
Alaska,1,3,Alaska,Parks,False,2020-02-29,8.613,+29%
Alaska,1,3,Alaska,Parks,False,2020-03-01,6.112,+29%
Alaska,1,3,Alaska,Parks,False,2020-03-02,3.705,+29%
Alaska,1,3,Alaska,Parks,False,2020-03-03,-2.325,+29%
Alaska,1,3,Alaska,Parks,False,2020-03-04,3.353,+29%
Alaska,1,3,Alaska,Parks,False,2020-03-05,8.572,+29%
Alaska,1,3,Alaska,Parks,False,2020-03-06,9.846,+29%
Alaska,1,3,Alaska,Parks,False,2020-03-07,17.226,+29%
Alaska,1,3,Alaska,Parks,False,2020-03-08,33.890,+29%
Alaska,1,3,Alaska,Parks,False,2020-03-09,13.581,+29%
Alaska,1,3,Alaska,Parks,False,2020-03-10,11.048,+29%
Alaska,1,3,Alaska,Parks,False,2020-03-11,16.202,+29%
Alaska,1,3,Alaska,Parks,False,2020-03-12,21.144,+29%
Alaska,1,3,Alaska,Parks,False,2020-03-13,15.545,+29%
Alaska,1,3,Alaska,Parks,False,2020-03-14,37.322,+29%
Alaska,1,3,Alaska,Parks,False,2020-03-15,57.779,+29%
Alaska,1,3,Alaska,Parks,False,2020-03-16,29.014,+29%
Alaska,1,3,Alaska,Parks,False,2020-03-17,11.629,+29%
Alaska,1,3,Alaska,Parks,False,2020-03-18,6.147,+29%
Alaska,1,3,Alaska,Parks,False,2020-03-19,14.858,+29%
Alaska,1,3,Alaska,Parks,False,2020-03-20,23.317,+29%
Alaska,1,3,Alaska,Parks,False,2020-03-21,1.437,+29%
Alaska,1,3,Alaska,Parks,False,2020-03-22,65.002,+29%
Alaska,1,3,Alaska,Parks,False,2020-03-23,23.458,+29%
Alaska,1,3,Alaska,Parks,False,2020-03-24,17.443,+29%
Alaska,1,3,Alaska,Parks,False,2020-03-25,6.147,+29%
Alaska,1,3,Alaska,Parks,False,2020-03-26,30.858,+29%
Alaska,1,3,Alaska,Parks,False,2020-03-27,2.074,+29%
Alaska,1,3,Alaska,Parks,False,2020-03-28,11.484,+29%
Alaska,1,3,Alaska,Parks,False,2020-03-29,17.779,+29%
Alaska,1,3,Alaska,Parks,False,2020-03-30,14.816,+29%
Alaska,1,3,Alaska,Parks,False,2020-03-31,15.118,+29%
Alaska,1,3,Alaska,Parks,False,2020-04-01,3.353,+29%
Alaska,1,3,Alaska,Parks,False,2020-04-02,-3.427,+29%
Alaska,1,3,Alaska,Parks,False,2020-04-03,2.074,+29%
Alaska,1,3,Alaska,Parks,False,2020-04-04,20.575,+29%
Alaska,1,3,Alaska,Parks,False,2020-04-05,28.890,+29%
Alaska,2,4,Alaska,Transit stations,False,2020-02-23,0.858,-52%
Alaska,2,4,Alaska,Transit stations,False,2020-02-24,3.647,-52%
Alaska,2,4,Alaska,Transit stations,False,2020-02-25,-1.209,-52%
Alaska,2,4,Alaska,Transit stations,False,2020-02-26,2.395,-52%
Alaska,2,4,Alaska,Transit stations,False,2020-02-27,9.468,-52%
Alaska,2,4,Alaska,Transit stations,False,2020-02-28,8.069,-52%
Alaska,2,4,Alaska,Transit stations,False,2020-02-29,12.359,-52%
Alaska,2,4,Alaska,Transit stations,False,2020-03-01,16.309,-52%
Alaska,2,4,Alaska,Transit stations,False,2020-03-02,6.383,-52%
Alaska,2,4,Alaska,Transit stations,False,2020-03-03,3.323,-52%
Alaska,2,4,Alaska,Transit stations,False,2020-03-04,8.084,-52%
Alaska,2,4,Alaska,Transit stations,False,2020-03-05,3.550,-52%
Alaska,2,4,Alaska,Transit stations,False,2020-03-06,8.645,-52%
Alaska,2,4,Alaska,Transit stations,False,2020-03-07,8.988,-52%
Alaska,2,4,Alaska,Transit stations,False,2020-03-08,9.442,-52%
Alaska,2,4,Alaska,Transit stations,False,2020-03-09,3.343,-52%
Alaska,2,4,Alaska,Transit stations,False,2020-03-10,2.115,-52%
Alaska,2,4,Alaska,Transit stations,False,2020-03-11,2.695,-52%
Alaska,2,4,Alaska,Transit stations,False,2020-03-12,-0.592,-52%
Alaska,2,4,Alaska,Transit stations,False,2020-03-13,-0.288,-52%
Alaska,2,4,Alaska,Transit stations,False,2020-03-14,1.498,-52%
Alaska,2,4,Alaska,Transit stations,False,2020-03-15,6.867,-52%
Alaska,2,4,Alaska,Transit stations,False,2020-03-16,-5.775,-52%
Alaska,2,4,Alaska,Transit stations,False,2020-03-17,-12.387,-52%
Alaska,2,4,Alaska,Transit stations,False,2020-03-18,-12.276,-52%
Alaska,2,4,Alaska,Transit stations,False,2020-03-19,-21.302,-52%
Alaska,2,4,Alaska,Transit stations,False,2020-03-20,-24.496,-52%
Alaska,2,4,Alaska,Transit stations,False,2020-03-21,-24.720,-52%
Alaska,2,4,Alaska,Transit stations,False,2020-03-22,-29.614,-52%
Alaska,2,4,Alaska,Transit stations,False,2020-03-23,-36.778,-52%
Alaska,2,4,Alaska,Transit stations,False,2020-03-24,-38.671,-52%
Alaska,2,4,Alaska,Transit stations,False,2020-03-25,-41.617,-52%
Alaska,2,4,Alaska,Transit stations,False,2020-03-26,-42.308,-52%
Alaska,2,4,Alaska,Transit stations,False,2020-03-27,-50.144,-52%
Alaska,2,4,Alaska,Transit stations,False,2020-03-28,-50.188,-52%
Alaska,2,4,Alaska,Transit stations,False,2020-03-29,-54.936,-52%
Alaska,2,4,Alaska,Transit stations,False,2020-03-30,-48.936,-52%
Alaska,2,4,Alaska,Transit stations,False,2020-03-31,-45.317,-52%
Alaska,2,4,Alaska,Transit stations,False,2020-04-01,-43.413,-52%
Alaska,2,4,Alaska,Transit stations,False,2020-04-02,-49.704,-52%
Alaska,2,4,Alaska,Transit stations,False,2020-04-03,-46.686,-52%
Alaska,2,4,Alaska,Transit stations,False,2020-04-04,-50.188,-52%
Alaska,2,4,Alaska,Transit stations,False,2020-04-05,-52.361,-52%
Alaska,2,5,Alaska,Workplaces,False,2020-02-23,1.889,-32%
Alaska,2,5,Alaska,Workplaces,False,2020-02-24,2.762,-32%
Alaska,2,5,Alaska,Workplaces,False,2020-02-25,3.085,-32%
Alaska,2,5,Alaska,Workplaces,False,2020-02-26,2.705,-32%
Alaska,2,5,Alaska,Workplaces,False,2020-02-27,2.305,-32%
Alaska,2,5,Alaska,Workplaces,False,2020-02-28,6.390,-32%
Alaska,2,5,Alaska,Workplaces,False,2020-02-29,5.058,-32%
Alaska,2,5,Alaska,Workplaces,False,2020-03-01,4.912,-32%
Alaska,2,5,Alaska,Workplaces,False,2020-03-02,0.905,-32%
Alaska,2,5,Alaska,Workplaces,False,2020-03-03,3.437,-32%
Alaska,2,5,Alaska,Workplaces,False,2020-03-04,2.836,-32%
Alaska,2,5,Alaska,Workplaces,False,2020-03-05,1.522,-32%
Alaska,2,5,Alaska,Workplaces,False,2020-03-06,0.186,-32%
Alaska,2,5,Alaska,Workplaces,False,2020-03-07,3.477,-32%
Alaska,2,5,Alaska,Workplaces,False,2020-03-08,2.015,-32%
Alaska,2,5,Alaska,Workplaces,False,2020-03-09,-9.506,-32%
Alaska,2,5,Alaska,Workplaces,False,2020-03-10,-7.360,-32%
Alaska,2,5,Alaska,Workplaces,False,2020-03-11,-7.723,-32%
Alaska,2,5,Alaska,Workplaces,False,2020-03-12,-8.917,-32%
Alaska,2,5,Alaska,Workplaces,False,2020-03-13,-9.608,-32%
Alaska,2,5,Alaska,Workplaces,False,2020-03-14,-0.737,-32%
Alaska,2,5,Alaska,Workplaces,False,2020-03-15,-1.259,-32%
Alaska,2,5,Alaska,Workplaces,False,2020-03-16,-11.860,-32%
Alaska,2,5,Alaska,Workplaces,False,2020-03-17,-14.808,-32%
Alaska,2,5,Alaska,Workplaces,False,2020-03-18,-20.986,-32%
Alaska,2,5,Alaska,Workplaces,False,2020-03-19,-24.619,-32%
Alaska,2,5,Alaska,Workplaces,False,2020-03-20,-25.140,-32%
Alaska,2,5,Alaska,Workplaces,False,2020-03-21,-19.705,-32%
Alaska,2,5,Alaska,Workplaces,False,2020-03-22,-21.159,-32%
Alaska,2,5,Alaska,Workplaces,False,2020-03-23,-35.491,-32%
Alaska,2,5,Alaska,Workplaces,False,2020-03-24,-38.651,-32%
Alaska,2,5,Alaska,Workplaces,False,2020-03-25,-41.492,-32%
Alaska,2,5,Alaska,Workplaces,False,2020-03-26,-41.757,-32%
Alaska,2,5,Alaska,Workplaces,False,2020-03-27,-40.112,-32%
Alaska,2,5,Alaska,Workplaces,False,2020-03-28,-30.348,-32%
Alaska,2,5,Alaska,Workplaces,False,2020-03-29,-32.745,-32%
Alaska,2,5,Alaska,Workplaces,False,2020-03-30,-46.356,-32%
Alaska,2,5,Alaska,Workplaces,False,2020-03-31,-44.249,-32%
Alaska,2,5,Alaska,Workplaces,False,2020-04-01,-43.805,-32%
Alaska,2,5,Alaska,Workplaces,False,2020-04-02,-44.976,-32%
Alaska,2,5,Alaska,Workplaces,False,2020-04-03,-42.631,-32%
Alaska,2,5,Alaska,Workplaces,False,2020-04-04,-32.455,-32%
Alaska,2,5,Alaska,Workplaces,False,2020-04-05,-32.494,-32%
Alaska,2,6,Alaska,Residential,False,2020-02-23,-0.700,+9%
Alaska,2,6,Alaska,Residential,False,2020-02-24,-0.197,+9%
Alaska,2,6,Alaska,Residential,False,2020-02-25,0.234,+9%
Alaska,2,6,Alaska,Residential,False,2020-02-26,-0.438,+9%
Alaska,2,6,Alaska,Residential,False,2020-02-27,-0.848,+9%
Alaska,2,6,Alaska,Residential,False,2020-02-28,-1.785,+9%
Alaska,2,6,Alaska,Residential,False,2020-02-29,-1.578,+9%
Alaska,2,6,Alaska,Residential,False,2020-03-01,-1.449,+9%
Alaska,2,6,Alaska,Residential,False,2020-03-02,0.155,+9%
Alaska,2,6,Alaska,Residential,False,2020-03-03,-0.203,+9%
Alaska,2,6,Alaska,Residential,False,2020-03-04,-0.109,+9%
Alaska,2,6,Alaska,Residential,False,2020-03-05,-0.335,+9%
Alaska,2,6,Alaska,Residential,False,2020-03-06,0.576,+9%
Alaska,2,6,Alaska,Residential,False,2020-03-07,-0.961,+9%
Alaska,2,6,Alaska,Residential,False,2020-03-08,-1.163,+9%
Alaska,2,6,Alaska,Residential,False,2020-03-09,2.150,+9%
Alaska,2,6,Alaska,Residential,False,2020-03-10,2.134,+9%
Alaska,2,6,Alaska,Residential,False,2020-03-11,1.874,+9%
Alaska,2,6,Alaska,Residential,False,2020-03-12,1.832,+9%
Alaska,2,6,Alaska,Residential,False,2020-03-13,3.050,+9%
Alaska,2,6,Alaska,Residential,False,2020-03-14,0.767,+9%
Alaska,2,6,Alaska,Residential,False,2020-03-15,0.201,+9%
Alaska,2,6,Alaska,Residential,False,2020-03-16,3.893,+9%
Alaska,2,6,Alaska,Residential,False,2020-03-17,7.001,+9%
Alaska,2,6,Alaska,Residential,False,2020-03-18,9.303,+9%
Alaska,2,6,Alaska,Residential,False,2020-03-19,10.380,+9%
Alaska,2,6,Alaska,Residential,False,2020-03-20,11.857,+9%
Alaska,2,6,Alaska,Residential,False,2020-03-21,8.203,+9%
Alaska,2,6,Alaska,Residential,False,2020-03-22,5.582,+9%
Alaska,2,6,Alaska,Residential,False,2020-03-23,14.293,+9%
Alaska,2,6,Alaska,Residential,False,2020-03-24,16.178,+9%
Alaska,2,6,Alaska,Residential,False,2020-03-25,17.571,+9%
Alaska,2,6,Alaska,Residential,False,2020-03-26,16.882,+9%
Alaska,2,6,Alaska,Residential,False,2020-03-27,18.684,+9%
Alaska,2,6,Alaska,Residential,False,2020-03-28,11.208,+9%
Alaska,2,6,Alaska,Residential,False,2020-03-29,9.662,+9%
Alaska,2,6,Alaska,Residential,False,2020-03-30,17.602,+9%
Alaska,2,6,Alaska,Residential,False,2020-03-31,18.020,+9%
Alaska,2,6,Alaska,Residential,False,2020-04-01,17.976,+9%
Alaska,2,6,Alaska,Residential,False,2020-04-02,19.226,+9%
Alaska,2,6,Alaska,Residential,False,2020-04-03,19.646,+9%
Alaska,2,6,Alaska,Residential,False,2020-04-04,11.753,+9%
Alaska,2,6,Alaska,Residential,False,2020-04-05,8.734,+9%
Alaska,3,7,Anchorage,Retail & recreation,False,2020-02-23,12.140,-44%
Alaska,3,7,Anchorage,Retail & recreation,False,2020-02-24,3.775,-44%
Alaska,3,7,Anchorage,Retail & recreation,False,2020-02-25,6.849,-44%
Alaska,3,7,Anchorage,Retail & recreation,False,2020-02-26,10.956,-44%
Alaska,3,7,Anchorage,Retail & recreation,False,2020-02-27,10.181,-44%
Alaska,3,7,Anchorage,Retail & recreation,False,2020-02-28,12.918,-44%
