,ZIP,timestamp,textDescription,temperature,precipitationLast6Hours,relativeHumidity,cloudLayers
899,20004,2020-04-28T22:52:00+00:00,Cloudy,12.200000000000045,,74.4990446790561,1680
900,20004,2020-04-28T21:52:00+00:00,Light Rain,12.200000000000045,,77.07339088871564,1430
901,20004,2020-04-28T20:52:00+00:00,Cloudy,12.200000000000045,,74.4990446790561,1680
902,20004,2020-04-28T19:52:00+00:00,Cloudy,12.200000000000045,,77.07339088871564,1830
903,20004,2020-04-28T18:52:00+00:00,Light Rain,12.200000000000045,,74.4990446790561,2130
904,20004,2020-04-28T17:52:00+00:00,Light Rain,12.200000000000045,0.0003,71.51026102177828,1370
905,20004,2020-04-28T16:52:00+00:00,Light Rain,12.800000000000011,,61.579469013198505,1680
906,20004,2020-04-28T16:23:00+00:00,Light Rain,13.900000000000034,,54.98026300120999,1190
907,20004,2020-04-28T15:52:00+00:00,Cloudy,13.300000000000011,,54.823568602678954,1220
908,20004,2020-04-28T14:52:00+00:00,Cloudy,12.200000000000045,,64.05148661509982,2440
909,20004,2020-04-28T13:52:00+00:00,Cloudy,11.100000000000023,,66.06595400923787,2590
910,20004,2020-04-28T12:52:00+00:00,Cloudy,10.0,,71.08848942637533,2440
911,20004,2020-04-28T11:52:00+00:00,Cloudy,9.400000000000034,,77.1564424168893,2900
912,20004,2020-04-28T10:52:00+00:00,Mostly Cloudy,8.900000000000034,,79.79901530608876,3350
913,20004,2020-04-28T09:52:00+00:00,Cloudy,8.300000000000011,,76.44329161289102,3050
914,20004,2020-04-28T08:52:00+00:00,Cloudy,7.2000000000000455,,85.913626837241,3960
915,20004,2020-04-28T07:52:00+00:00,Mostly Cloudy,7.800000000000011,,76.3607448618594,3960
916,20004,2020-04-28T06:52:00+00:00,Mostly Cloudy,8.900000000000034,,60.64138283395064,3960
917,20004,2020-04-28T05:52:00+00:00,Cloudy,8.300000000000011,,68.29797977186698,3960
918,20004,2020-04-28T04:52:00+00:00,Partly Cloudy,9.400000000000034,,63.40964250415274,4570
919,20004,2020-04-28T03:52:00+00:00,Partly Cloudy,10.600000000000023,,60.62463480095029,4570
920,20004,2020-04-28T02:52:00+00:00,Mostly Clear,10.0,,71.08848942637533,2130
921,20004,2020-04-28T01:52:00+00:00,Mostly Clear,11.700000000000045,,54.40242118105869,1980
922,20004,2020-04-28T00:52:00+00:00,Mostly Clear,12.800000000000011,,46.79586760334175,1830
923,20005,2020-04-30T17:52:00+00:00,Light Rain and Fog/Mist,15.600000000000023,0.018,92.5704840680672,210
924,20005,2020-04-30T17:34:00+00:00,Rain and Fog/Mist,16.100000000000023,,93.19596584465238,210
925,20005,2020-04-30T17:23:00+00:00,Rain and Fog/Mist,16.100000000000023,,93.19596584465238,240
926,20005,2020-04-30T17:10:00+00:00,Rain and Fog/Mist,16.100000000000023,,93.19596584465238,580
927,20005,2020-04-30T17:08:00+00:00,Rain and Fog/Mist,16.100000000000023,,89.65910545771763,640
928,20005,2020-04-30T16:52:00+00:00,Rain and Fog/Mist,16.100000000000023,,93.19596584465238,700
929,20005,2020-04-30T16:50:00+00:00,Heavy Rain and Fog/Mist,16.0,,93.79257390574583,700
930,20005,2020-04-30T16:30:00+00:00,Rain and Fog/Mist,16.100000000000023,,96.85496015316414,210
931,20005,2020-04-30T16:17:00+00:00,Light Rain and Fog/Mist,16.700000000000045,,89.70442824096108,210
932,20005,2020-04-30T16:04:00+00:00,Rain and Fog/Mist,16.700000000000045,,96.25355285280126,210
933,20005,2020-04-30T15:52:00+00:00,Rain and Fog/Mist,16.700000000000045,,96.25355285280126,270
934,20005,2020-04-30T15:17:00+00:00,Rain and Fog/Mist,17.200000000000045,,90.31870230198273,460
935,20005,2020-04-30T15:07:00+00:00,Light Rain and Fog/Mist,17.80000000000001,,86.96293551042453,610
936,20005,2020-04-30T14:52:00+00:00,Light Rain,17.80000000000001,,83.67764288750743,790
937,20005,2020-04-30T13:52:00+00:00,Light Rain,17.80000000000001,,83.67764288750743,1220
938,20005,2020-04-30T12:52:00+00:00,Light Rain,18.900000000000034,,72.74342731585719,1250
939,20005,2020-04-30T11:52:00+00:00,Cloudy and Windy,18.900000000000034,0.0003,69.9595004861259,370
940,20005,2020-04-30T10:52:00+00:00,Cloudy and Windy,18.900000000000034,,69.9595004861259,370
941,20005,2020-04-30T09:52:00+00:00,Cloudy,18.30000000000001,,75.52648655543727,370
942,20005,2020-04-30T08:52:00+00:00,Cloudy,18.30000000000001,,75.52648655543727,2130
943,20005,2020-04-30T07:52:00+00:00,Cloudy,18.30000000000001,,72.636050676412,2130
944,20005,2020-04-30T06:52:00+00:00,Light Rain,18.30000000000001,,72.636050676412,1310
945,20005,2020-04-30T05:52:00+00:00,Light Rain,19.400000000000034,0,67.8134308585954,1220
946,20005,2020-04-30T04:52:00+00:00,Cloudy,20.0,,70.17068309813412,3960
947,20005,2020-04-30T03:52:00+00:00,Cloudy,19.400000000000034,,72.83246050125308,3660
948,20005,2020-04-30T02:52:00+00:00,Cloudy,19.400000000000034,,72.83246050125308,3350
949,20005,2020-04-30T01:52:00+00:00,Mostly Cloudy,19.400000000000034,,70.51195826761844,2740
950,20005,2020-04-30T00:52:00+00:00,Mostly Cloudy,20.0,,65.33508182788712,2590
951,20005,2020-04-29T23:52:00+00:00,Mostly Cloudy,21.100000000000023,,61.051107934258646,2590
952,20005,2020-04-29T22:52:00+00:00,Cloudy,21.700000000000045,,56.95714714101031,2590
953,20005,2020-04-29T21:52:00+00:00,Mostly Cloudy,22.200000000000045,,55.24610741301139,2130
954,20005,2020-04-29T20:52:00+00:00,Mostly Cloudy,22.80000000000001,,55.037015331205076,1830
955,20005,2020-04-29T19:52:00+00:00,Mostly Cloudy,23.30000000000001,,53.39709417071255,1830
956,20005,2020-04-29T18:52:00+00:00,Mostly Cloudy,23.30000000000001,,51.68140998320138,1520
957,20005,2020-04-29T17:52:00+00:00,Cloudy,22.200000000000045,,57.08012999368123,3350
958,20005,2020-04-29T16:52:00+00:00,Cloudy,21.100000000000023,,61.051107934258646,4570
959,20005,2020-04-29T15:52:00+00:00,Cloudy,20.0,,65.33508182788712,4880
960,20005,2020-04-29T14:52:00+00:00,Cloudy,17.80000000000001,,69.74625877317393,4270
961,20005,2020-04-29T13:52:00+00:00,Partly Cloudy,17.200000000000045,,70.09039542480637,7620
962,20005,2020-04-29T12:52:00+00:00,Mostly Clear,13.300000000000011,,74.68874076397564,7620
963,20005,2020-04-29T11:52:00+00:00,Mostly Clear,10.600000000000023,,79.49609461069599,3350
964,20005,2020-04-29T10:52:00+00:00,Mostly Clear,8.900000000000034,,86.09001723119543,3050
965,20005,2020-04-29T09:52:00+00:00,Mostly Clear,8.900000000000034,,82.60631942892192,3050
966,20005,2020-04-29T08:52:00+00:00,Mostly Cloudy,8.900000000000034,,82.60631942892192,3050
967,20005,2020-04-29T07:52:00+00:00,Mostly Cloudy,10.0,,79.95642098467609,3350
968,20005,2020-04-29T06:52:00+00:00,Mostly Cloudy,10.0,,89.18120495765382,3050
969,20005,2020-04-29T05:52:00+00:00,Mostly Clear,10.0,,89.18120495765382,7620
970,20005,2020-04-29T04:52:00+00:00,Mostly Clear,10.600000000000023,,85.68048118563739,4880
971,20005,2020-04-29T03:52:00+00:00,Partly Cloudy,11.100000000000023,,80.11207820272733,4880
972,20005,2020-04-29T02:52:00+00:00,Mostly Cloudy,11.700000000000045,,76.99395130835268,2590
973,20005,2020-04-29T01:52:00+00:00,Cloudy,11.700000000000045,,79.65451007888804,2290
974,20005,2020-04-29T00:52:00+00:00,Cloudy,11.700000000000045,,79.65451007888804,2130
975,20005,2020-04-28T23:52:00+00:00,Cloudy,12.200000000000045,0.0003,74.4990446790561,1980
976,20005,2020-04-28T22:52:00+00:00,Cloudy,12.200000000000045,,74.4990446790561,1680
977,20005,2020-04-28T21:52:00+00:00,Light Rain,12.200000000000045,,77.07339088871564,1430
978,20005,2020-04-28T20:52:00+00:00,Cloudy,12.200000000000045,,74.4990446790561,1680
979,20005,2020-04-28T19:52:00+00:00,Cloudy,12.200000000000045,,77.07339088871564,1830
980,20005,2020-04-28T18:52:00+00:00,Light Rain,12.200000000000045,,74.4990446790561,2130
981,20005,2020-04-28T17:52:00+00:00,Light Rain,12.200000000000045,0.0003,71.51026102177828,1370
982,20005,2020-04-28T16:52:00+00:00,Light Rain,12.800000000000011,,61.579469013198505,1680
983,20005,2020-04-28T16:23:00+00:00,Light Rain,13.900000000000034,,54.98026300120999,1190
984,20005,2020-04-28T15:52:00+00:00,Cloudy,13.300000000000011,,54.823568602678954,1220
985,20005,2020-04-28T14:52:00+00:00,Cloudy,12.200000000000045,,64.05148661509982,2440
986,20005,2020-04-28T13:52:00+00:00,Cloudy,11.100000000000023,,66.06595400923787,2590
987,20005,2020-04-28T12:52:00+00:00,Cloudy,10.0,,71.08848942637533,2440
988,20005,2020-04-28T11:52:00+00:00,Cloudy,9.400000000000034,,77.1564424168893,2900
989,20005,2020-04-28T10:52:00+00:00,Mostly Cloudy,8.900000000000034,,79.79901530608876,3350
990,20005,2020-04-28T09:52:00+00:00,Cloudy,8.300000000000011,,76.44329161289102,3050
991,20005,2020-04-28T08:52:00+00:00,Cloudy,7.2000000000000455,,85.913626837241,3960
992,20005,2020-04-28T07:52:00+00:00,Mostly Cloudy,7.800000000000011,,76.3607448618594,3960
993,20005,2020-04-28T06:52:00+00:00,Mostly Cloudy,8.900000000000034,,60.64138283395064,3960
994,20005,2020-04-28T05:52:00+00:00,Cloudy,8.300000000000011,,68.29797977186698,3960
995,20005,2020-04-28T04:52:00+00:00,Partly Cloudy,9.400000000000034,,63.40964250415274,4570
996,20005,2020-04-28T03:52:00+00:00,Partly Cloudy,10.600000000000023,,60.62463480095029,4570
997,20005,2020-04-28T02:52:00+00:00,Mostly Clear,10.0,,71.08848942637533,2130
998,20005,2020-04-28T01:52:00+00:00,Mostly Clear,11.700000000000045,,54.40242118105869,1980
999,20005,2020-04-28T00:52:00+00:00,Mostly Clear,12.800000000000011,,46.79586760334175,1830
1000,20036,2020-04-30T17:52:00+00:00,Light Rain and Fog/Mist,15.600000000000023,0.018,92.5704840680672,210
1001,20036,2020-04-30T17:34:00+00:00,Rain and Fog/Mist,16.100000000000023,,93.19596584465238,210
1002,20036,2020-04-30T17:23:00+00:00,Rain and Fog/Mist,16.100000000000023,,93.19596584465238,240
1003,20036,2020-04-30T17:10:00+00:00,Rain and Fog/Mist,16.100000000000023,,93.19596584465238,580
1004,20036,2020-04-30T17:08:00+00:00,Rain and Fog/Mist,16.100000000000023,,89.65910545771763,640
1005,20036,2020-04-30T16:52:00+00:00,Rain and Fog/Mist,16.100000000000023,,93.19596584465238,700
1006,20036,2020-04-30T16:50:00+00:00,Heavy Rain and Fog/Mist,16.0,,93.79257390574583,700
1007,20036,2020-04-30T16:30:00+00:00,Rain and Fog/Mist,16.100000000000023,,96.85496015316414,210
1008,20036,2020-04-30T16:17:00+00:00,Light Rain and Fog/Mist,16.700000000000045,,89.70442824096108,210
1009,20036,2020-04-30T16:04:00+00:00,Rain and Fog/Mist,16.700000000000045,,96.25355285280126,210
1010,20036,2020-04-30T15:52:00+00:00,Rain and Fog/Mist,16.700000000000045,,96.25355285280126,270
1011,20036,2020-04-30T15:17:00+00:00,Rain and Fog/Mist,17.200000000000045,,90.31870230198273,460
1012,20036,2020-04-30T15:07:00+00:00,Light Rain and Fog/Mist,17.80000000000001,,86.96293551042453,610
1013,20036,2020-04-30T14:52:00+00:00,Light Rain,17.80000000000001,,83.67764288750743,790
1014,20036,2020-04-30T13:52:00+00:00,Light Rain,17.80000000000001,,83.67764288750743,1220
1015,20036,2020-04-30T12:52:00+00:00,Light Rain,18.900000000000034,,72.74342731585719,1250
1016,20036,2020-04-30T11:52:00+00:00,Cloudy and Windy,18.900000000000034,0.0003,69.9595004861259,370
1017,20036,2020-04-30T10:52:00+00:00,Cloudy and Windy,18.900000000000034,,69.9595004861259,370
1018,20036,2020-04-30T09:52:00+00:00,Cloudy,18.30000000000001,,75.52648655543727,370
1019,20036,2020-04-30T08:52:00+00:00,Cloudy,18.30000000000001,,75.52648655543727,2130
1020,20036,2020-04-30T07:52:00+00:00,Cloudy,18.30000000000001,,72.636050676412,2130
1021,20036,2020-04-30T06:52:00+00:00,Light Rain,18.30000000000001,,72.636050676412,1310
1022,20036,2020-04-30T05:52:00+00:00,Light Rain,19.400000000000034,0,67.8134308585954,1220
1023,20036,2020-04-30T04:52:00+00:00,Cloudy,20.0,,70.17068309813412,3960
1024,20036,2020-04-30T03:52:00+00:00,Cloudy,19.400000000000034,,72.83246050125308,3660
1025,20036,2020-04-30T02:52:00+00:00,Cloudy,19.400000000000034,,72.83246050125308,3350
1026,20036,2020-04-30T01:52:00+00:00,Mostly Cloudy,19.400000000000034,,70.51195826761844,2740
1027,20036,2020-04-30T00:52:00+00:00,Mostly Cloudy,20.0,,65.33508182788712,2590
1028,20036,2020-04-29T23:52:00+00:00,Mostly Cloudy,21.100000000000023,,61.051107934258646,2590
1029,20036,2020-04-29T22:52:00+00:00,Cloudy,21.700000000000045,,56.95714714101031,2590
1030,20036,2020-04-29T21:52:00+00:00,Mostly Cloudy,22.200000000000045,,55.24610741301139,2130
1031,20036,2020-04-29T20:52:00+00:00,Mostly Cloudy,22.80000000000001,,55.037015331205076,1830
1032,20036,2020-04-29T19:52:00+00:00,Mostly Cloudy,23.30000000000001,,53.39709417071255,1830
1033,20036,2020-04-29T18:52:00+00:00,Mostly Cloudy,23.30000000000001,,51.68140998320138,1520
1034,20036,2020-04-29T17:52:00+00:00,Cloudy,22.200000000000045,,57.08012999368123,3350
1035,20036,2020-04-29T16:52:00+00:00,Cloudy,21.100000000000023,,61.051107934258646,4570
1036,20036,2020-04-29T15:52:00+00:00,Cloudy,20.0,,65.33508182788712,4880
1037,20036,2020-04-29T14:52:00+00:00,Cloudy,17.80000000000001,,69.74625877317393,4270
1038,20036,2020-04-29T13:52:00+00:00,Partly Cloudy,17.200000000000045,,70.09039542480637,7620
1039,20036,2020-04-29T12:52:00+00:00,Mostly Clear,13.300000000000011,,74.68874076397564,7620
1040,20036,2020-04-29T11:52:00+00:00,Mostly Clear,10.600000000000023,,79.49609461069599,3350
1041,20036,2020-04-29T10:52:00+00:00,Mostly Clear,8.900000000000034,,86.09001723119543,3050
1042,20036,2020-04-29T09:52:00+00:00,Mostly Clear,8.900000000000034,,82.60631942892192,3050
1043,20036,2020-04-29T08:52:00+00:00,Mostly Cloudy,8.900000000000034,,82.60631942892192,3050
1044,20036,2020-04-29T07:52:00+00:00,Mostly Cloudy,10.0,,79.95642098467609,3350
1045,20036,2020-04-29T06:52:00+00:00,Mostly Cloudy,10.0,,89.18120495765382,3050
1046,20036,2020-04-29T05:52:00+00:00,Mostly Clear,10.0,,89.18120495765382,7620
1047,20036,2020-04-29T04:52:00+00:00,Mostly Clear,10.600000000000023,,85.68048118563739,4880
1048,20036,2020-04-29T03:52:00+00:00,Partly Cloudy,11.100000000000023,,80.11207820272733,4880
1049,20036,2020-04-29T02:52:00+00:00,Mostly Cloudy,11.700000000000045,,76.99395130835268,2590
1050,20036,2020-04-29T01:52:00+00:00,Cloudy,11.700000000000045,,79.65451007888804,2290
1051,20036,2020-04-29T00:52:00+00:00,Cloudy,11.700000000000045,,79.65451007888804,2130
1052,20036,2020-04-28T23:52:00+00:00,Cloudy,12.200000000000045,0.0003,74.4990446790561,1980
1053,20036,2020-04-28T22:52:00+00:00,Cloudy,12.200000000000045,,74.4990446790561,1680
1054,20036,2020-04-28T21:52:00+00:00,Light Rain,12.200000000000045,,77.07339088871564,1430
1055,20036,2020-04-28T20:52:00+00:00,Cloudy,12.200000000000045,,74.4990446790561,1680
1056,20036,2020-04-28T19:52:00+00:00,Cloudy,12.200000000000045,,77.07339088871564,1830
1057,20036,2020-04-28T18:52:00+00:00,Light Rain,12.200000000000045,,74.4990446790561,2130
1058,20036,2020-04-28T17:52:00+00:00,Light Rain,12.200000000000045,0.0003,71.51026102177828,1370
1059,20036,2020-04-28T16:52:00+00:00,Light Rain,12.800000000000011,,61.579469013198505,1680
1060,20036,2020-04-28T16:23:00+00:00,Light Rain,13.900000000000034,,54.98026300120999,1190
1061,20036,2020-04-28T15:52:00+00:00,Cloudy,13.300000000000011,,54.823568602678954,1220
1062,20036,2020-04-28T14:52:00+00:00,Cloudy,12.200000000000045,,64.05148661509982,2440
1063,20036,2020-04-28T13:52:00+00:00,Cloudy,11.100000000000023,,66.06595400923787,2590
1064,20036,2020-04-28T12:52:00+00:00,Cloudy,10.0,,71.08848942637533,2440
1065,20036,2020-04-28T11:52:00+00:00,Cloudy,9.400000000000034,,77.1564424168893,2900
1066,20036,2020-04-28T10:52:00+00:00,Mostly Cloudy,8.900000000000034,,79.79901530608876,3350
1067,20036,2020-04-28T09:52:00+00:00,Cloudy,8.300000000000011,,76.44329161289102,3050
1068,20036,2020-04-28T08:52:00+00:00,Cloudy,7.2000000000000455,,85.913626837241,3960
1069,20036,2020-04-28T07:52:00+00:00,Mostly Cloudy,7.800000000000011,,76.3607448618594,3960
1070,20036,2020-04-28T06:52:00+00:00,Mostly Cloudy,8.900000000000034,,60.64138283395064,3960
1071,20036,2020-04-28T05:52:00+00:00,Cloudy,8.300000000000011,,68.29797977186698,3960
1072,20036,2020-04-28T04:52:00+00:00,Partly Cloudy,9.400000000000034,,63.40964250415274,4570
1073,20036,2020-04-28T03:52:00+00:00,Partly Cloudy,10.600000000000023,,60.62463480095029,4570
1074,20036,2020-04-28T02:52:00+00:00,Mostly Clear,10.0,,71.08848942637533,2130
1075,20036,2020-04-28T01:52:00+00:00,Mostly Clear,11.700000000000045,,54.40242118105869,1980
1076,20036,2020-04-28T00:52:00+00:00,Mostly Clear,12.800000000000011,,46.79586760334175,1830
1077,20009,2020-04-30T17:52:00+00:00,Light Rain and Fog/Mist,15.600000000000023,0.018,92.5704840680672,210
1078,20009,2020-04-30T17:34:00+00:00,Rain and Fog/Mist,16.100000000000023,,93.19596584465238,210
1079,20009,2020-04-30T17:23:00+00:00,Rain and Fog/Mist,16.100000000000023,,93.19596584465238,240
1080,20009,2020-04-30T17:10:00+00:00,Rain and Fog/Mist,16.100000000000023,,93.19596584465238,580
1081,20009,2020-04-30T17:08:00+00:00,Rain and Fog/Mist,16.100000000000023,,89.65910545771763,640
1082,20009,2020-04-30T16:52:00+00:00,Rain and Fog/Mist,16.100000000000023,,93.19596584465238,700
1083,20009,2020-04-30T16:50:00+00:00,Heavy Rain and Fog/Mist,16.0,,93.79257390574583,700
1084,20009,2020-04-30T16:30:00+00:00,Rain and Fog/Mist,16.100000000000023,,96.85496015316414,210
1085,20009,2020-04-30T16:17:00+00:00,Light Rain and Fog/Mist,16.700000000000045,,89.70442824096108,210
1086,20009,2020-04-30T16:04:00+00:00,Rain and Fog/Mist,16.700000000000045,,96.25355285280126,210
1087,20009,2020-04-30T15:52:00+00:00,Rain and Fog/Mist,16.700000000000045,,96.25355285280126,270
1088,20009,2020-04-30T15:17:00+00:00,Rain and Fog/Mist,17.200000000000045,,90.31870230198273,460
1089,20009,2020-04-30T15:07:00+00:00,Light Rain and Fog/Mist,17.80000000000001,,86.96293551042453,610
1090,20009,2020-04-30T14:52:00+00:00,Light Rain,17.80000000000001,,83.67764288750743,790
1091,20009,2020-04-30T13:52:00+00:00,Light Rain,17.80000000000001,,83.67764288750743,1220
1092,20009,2020-04-30T12:52:00+00:00,Light Rain,18.900000000000034,,72.74342731585719,1250
1093,20009,2020-04-30T11:52:00+00:00,Cloudy and Windy,18.900000000000034,0.0003,69.9595004861259,370
1094,20009,2020-04-30T10:52:00+00:00,Cloudy and Windy,18.900000000000034,,69.9595004861259,370
1095,20009,2020-04-30T09:52:00+00:00,Cloudy,18.30000000000001,,75.52648655543727,370
1096,20009,2020-04-30T08:52:00+00:00,Cloudy,18.30000000000001,,75.52648655543727,2130
1097,20009,2020-04-30T07:52:00+00:00,Cloudy,18.30000000000001,,72.636050676412,2130
1098,20009,2020-04-30T06:52:00+00:00,Light Rain,18.30000000000001,,72.636050676412,1310
1099,20009,2020-04-30T05:52:00+00:00,Light Rain,19.400000000000034,0,67.8134308585954,1220
1100,20009,2020-04-30T04:52:00+00:00,Cloudy,20.0,,70.17068309813412,3960
1101,20009,2020-04-30T03:52:00+00:00,Cloudy,19.400000000000034,,72.83246050125308,3660
1102,20009,2020-04-30T02:52:00+00:00,Cloudy,19.400000000000034,,72.83246050125308,3350
1103,20009,2020-04-30T01:52:00+00:00,Mostly Cloudy,19.400000000000034,,70.51195826761844,2740
1104,20009,2020-04-30T00:52:00+00:00,Mostly Cloudy,20.0,,65.33508182788712,2590
1105,20009,2020-04-29T23:52:00+00:00,Mostly Cloudy,21.100000000000023,,61.051107934258646,2590
1106,20009,2020-04-29T22:52:00+00:00,Cloudy,21.700000000000045,,56.95714714101031,2590
1107,20009,2020-04-29T21:52:00+00:00,Mostly Cloudy,22.200000000000045,,55.24610741301139,2130
1108,20009,2020-04-29T20:52:00+00:00,Mostly Cloudy,22.80000000000001,,55.037015331205076,1830
1109,20009,2020-04-29T19:52:00+00:00,Mostly Cloudy,23.30000000000001,,53.39709417071255,1830
1110,20009,2020-04-29T18:52:00+00:00,Mostly Cloudy,23.30000000000001,,51.68140998320138,1520
1111,20009,2020-04-29T17:52:00+00:00,Cloudy,22.200000000000045,,57.08012999368123,3350
1112,20009,2020-04-29T16:52:00+00:00,Cloudy,21.100000000000023,,61.051107934258646,4570
1113,20009,2020-04-29T15:52:00+00:00,Cloudy,20.0,,65.33508182788712,4880
1114,20009,2020-04-29T14:52:00+00:00,Cloudy,17.80000000000001,,69.74625877317393,4270
1115,20009,2020-04-29T13:52:00+00:00,Partly Cloudy,17.200000000000045,,70.09039542480637,7620
1116,20009,2020-04-29T12:52:00+00:00,Mostly Clear,13.300000000000011,,74.68874076397564,7620
1117,20009,2020-04-29T11:52:00+00:00,Mostly Clear,10.600000000000023,,79.49609461069599,3350
1118,20009,2020-04-29T10:52:00+00:00,Mostly Clear,8.900000000000034,,86.09001723119543,3050
1119,20009,2020-04-29T09:52:00+00:00,Mostly Clear,8.900000000000034,,82.60631942892192,3050
1120,20009,2020-04-29T08:52:00+00:00,Mostly Cloudy,8.900000000000034,,82.60631942892192,3050
1121,20009,2020-04-29T07:52:00+00:00,Mostly Cloudy,10.0,,79.95642098467609,3350
1122,20009,2020-04-29T06:52:00+00:00,Mostly Cloudy,10.0,,89.18120495765382,3050
1123,20009,2020-04-29T05:52:00+00:00,Mostly Clear,10.0,,89.18120495765382,7620
1124,20009,2020-04-29T04:52:00+00:00,Mostly Clear,10.600000000000023,,85.68048118563739,4880
1125,20009,2020-04-29T03:52:00+00:00,Partly Cloudy,11.100000000000023,,80.11207820272733,4880
1126,20009,2020-04-29T02:52:00+00:00,Mostly Cloudy,11.700000000000045,,76.99395130835268,2590
1127,20009,2020-04-29T01:52:00+00:00,Cloudy,11.700000000000045,,79.65451007888804,2290
1128,20009,2020-04-29T00:52:00+00:00,Cloudy,11.700000000000045,,79.65451007888804,2130
1129,20009,2020-04-28T23:52:00+00:00,Cloudy,12.200000000000045,0.0003,74.4990446790561,1980
1130,20009,2020-04-28T22:52:00+00:00,Cloudy,12.200000000000045,,74.4990446790561,1680
1131,20009,2020-04-28T21:52:00+00:00,Light Rain,12.200000000000045,,77.07339088871564,1430
1132,20009,2020-04-28T20:52:00+00:00,Cloudy,12.200000000000045,,74.4990446790561,1680
1133,20009,2020-04-28T19:52:00+00:00,Cloudy,12.200000000000045,,77.07339088871564,1830
1134,20009,2020-04-28T18:52:00+00:00,Light Rain,12.200000000000045,,74.4990446790561,2130
1135,20009,2020-04-28T17:52:00+00:00,Light Rain,12.200000000000045,0.0003,71.51026102177828,1370
1136,20009,2020-04-28T16:52:00+00:00,Light Rain,12.800000000000011,,61.579469013198505,1680
1137,20009,2020-04-28T16:23:00+00:00,Light Rain,13.900000000000034,,54.98026300120999,1190
1138,20009,2020-04-28T15:52:00+00:00,Cloudy,13.300000000000011,,54.823568602678954,1220
1139,20009,2020-04-28T14:52:00+00:00,Cloudy,12.200000000000045,,64.05148661509982,2440
1140,20009,2020-04-28T13:52:00+00:00,Cloudy,11.100000000000023,,66.06595400923787,2590
1141,20009,2020-04-28T12:52:00+00:00,Cloudy,10.0,,71.08848942637533,2440
1142,20009,2020-04-28T11:52:00+00:00,Cloudy,9.400000000000034,,77.1564424168893,2900
1143,20009,2020-04-28T10:52:00+00:00,Mostly Cloudy,8.900000000000034,,79.79901530608876,3350
1144,20009,2020-04-28T09:52:00+00:00,Cloudy,8.300000000000011,,76.44329161289102,3050
1145,20009,2020-04-28T08:52:00+00:00,Cloudy,7.2000000000000455,,85.913626837241,3960
1146,20009,2020-04-28T07:52:00+00:00,Mostly Cloudy,7.800000000000011,,76.3607448618594,3960
1147,20009,2020-04-28T06:52:00+00:00,Mostly Cloudy,8.900000000000034,,60.64138283395064,3960
1148,20009,2020-04-28T05:52:00+00:00,Cloudy,8.300000000000011,,68.29797977186698,3960
1149,20009,2020-04-28T04:52:00+00:00,Partly Cloudy,9.400000000000034,,63.40964250415274,4570
1150,20009,2020-04-28T03:52:00+00:00,Partly Cloudy,10.600000000000023,,60.62463480095029,4570
1151,20009,2020-04-28T02:52:00+00:00,Mostly Clear,10.0,,71.08848942637533,2130
1152,20009,2020-04-28T01:52:00+00:00,Mostly Clear,11.700000000000045,,54.40242118105869,1980
1153,20009,2020-04-28T00:52:00+00:00,Mostly Clear,12.800000000000011,,46.79586760334175,1830
1154,20007,2020-04-30T17:52:00+00:00,Light Rain and Fog/Mist,15.600000000000023,0.018,92.5704840680672,210
1155,20007,2020-04-30T17:34:00+00:00,Rain and Fog/Mist,16.100000000000023,,93.19596584465238,210
1156,20007,2020-04-30T17:23:00+00:00,Rain and Fog/Mist,16.100000000000023,,93.19596584465238,240
1157,20007,2020-04-30T17:10:00+00:00,Rain and Fog/Mist,16.100000000000023,,93.19596584465238,580
1158,20007,2020-04-30T17:08:00+00:00,Rain and Fog/Mist,16.100000000000023,,89.65910545771763,640
1159,20007,2020-04-30T16:52:00+00:00,Rain and Fog/Mist,16.100000000000023,,93.19596584465238,700
1160,20007,2020-04-30T16:50:00+00:00,Heavy Rain and Fog/Mist,16.0,,93.79257390574583,700
1161,20007,2020-04-30T16:30:00+00:00,Rain and Fog/Mist,16.100000000000023,,96.85496015316414,210
1162,20007,2020-04-30T16:17:00+00:00,Light Rain and Fog/Mist,16.700000000000045,,89.70442824096108,210
1163,20007,2020-04-30T16:04:00+00:00,Rain and Fog/Mist,16.700000000000045,,96.25355285280126,210
1164,20007,2020-04-30T15:52:00+00:00,Rain and Fog/Mist,16.700000000000045,,96.25355285280126,270
1165,20007,2020-04-30T15:17:00+00:00,Rain and Fog/Mist,17.200000000000045,,90.31870230198273,460
1166,20007,2020-04-30T15:07:00+00:00,Light Rain and Fog/Mist,17.80000000000001,,86.96293551042453,610
1167,20007,2020-04-30T14:52:00+00:00,Light Rain,17.80000000000001,,83.67764288750743,790
1168,20007,2020-04-30T13:52:00+00:00,Light Rain,17.80000000000001,,83.67764288750743,1220
1169,20007,2020-04-30T12:52:00+00:00,Light Rain,18.900000000000034,,72.74342731585719,1250
1170,20007,2020-04-30T11:52:00+00:00,Cloudy and Windy,18.900000000000034,0.0003,69.9595004861259,370
1171,20007,2020-04-30T10:52:00+00:00,Cloudy and Windy,18.900000000000034,,69.9595004861259,370
1172,20007,2020-04-30T09:52:00+00:00,Cloudy,18.30000000000001,,75.52648655543727,370
1173,20007,2020-04-30T08:52:00+00:00,Cloudy,18.30000000000001,,75.52648655543727,2130
1174,20007,2020-04-30T07:52:00+00:00,Cloudy,18.30000000000001,,72.636050676412,2130
